Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,july,Parc Plage,45.5026587,-73.5275352,Parc Plage,45.5026587,-73.5275352,102,1535.078431,36.2745098,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Tupper / du Fort,45.4912296,-73.5807824,102,266.7941176,98.03921569,Montreal
2020,july,Wurtele / de Rouen,45.5376278,-73.5533944,Aylwin / Ontario,45.5443031,-73.5454725,102,383.6764706,94.11764706,Montreal
2020,july,Regina / de Verdun,45.467369,-73.570769,Hickson / Wellington,45.4648925,-73.5669979,102,321.2254902,100,Montreal
2020,july,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472668,-73.5853898,Marché Atwater,45.4802082,-73.5775986,102,484.3823529,90.19607843,Montreal
2020,july,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,Chomedey / de Maisonneuve,45.4918003,-73.5840064,101,573.9009901,86.13861386,Montreal
2020,july,des Bassins / du Séminaire,45.4905646,-73.5603333,de la Commune / St-Sulpice,45.5042425,-73.5534695,101,772.3960396,70.2970297,Montreal
2020,july,Marquette / Rachel,45.5298016,-73.5702896,Marquette / du Mont-Royal,45.53229,-73.57544,101,220.8613861,97.02970297,Montreal
2020,july,Gary-Carter / St-Laurent,45.5358998,-73.6224425,Gary-Carter / St-Laurent,45.5358998,-73.6224425,100,1717.04,49,Montreal
2020,july,Métro Viau (Pierre-de-Coubertin / Viau),45.5617828,-73.5466111,Ontario / Viau,45.5594818,-73.535496,100,295.06,94,Montreal
2020,july,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,Grand Boulevard / Sherbrooke,45.466569,-73.623295,99,618.5656566,91.91919192,Montreal
2020,july,Mackay / René-Lévesque,45.494435,-73.5740983,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,99,576.5050505,84.84848485,Montreal
2020,july,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,99,1119.272727,89.8989899,Montreal
2020,july,Métro Guy-Concordia (Guy / St-Catherine),45.4949815,-73.5777327,Guy / Notre-Dame,45.4900422,-73.5671112,99,410.030303,88.88888889,Montreal
2020,july,Chomedey / de Maisonneuve,45.4918003,-73.5840064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,98,606.5612245,83.67346939,Montreal
2020,july,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Mackay / René-Lévesque,45.494435,-73.5740983,98,267.9897959,93.87755102,Montreal
2020,july,Laurier / de Brébeuf,45.532514,-73.5848111,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,98,311.6632653,93.87755102,Montreal
2020,july,Aylwin / Ontario,45.5443031,-73.5454725,Wurtele / de Rouen,45.5376278,-73.5533944,98,376.4693878,95.91836735,Montreal
2020,july,de Ville-Marie / Ste-Catherine,45.5579707,-73.52917,Métro Viau (Pierre-de-Coubertin / Viau),45.5617828,-73.5466111,97,479.1546392,92.78350515,Montreal
2020,july,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,de la Salle / Ste-Catherine,45.5499633,-73.5344338,97,431.0721649,93.81443299,Montreal
2020,july,Shearer / Centre,45.4828251,-73.5620633,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,97,271.4536082,94.84536082,Montreal
2020,july,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Drummond / Ste-Catherine,45.4986393,-73.5742271,96,362.4791667,87.5,Montreal
2020,july,St-Dominique / St-Zotique,45.5322646,-73.6110632,Métro Beaubien (de Chateaubriand / Beaubien),45.53536,-73.6036348,96,286.2395833,94.79166667,Montreal
2020,july,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,Jeanne-d'Arc / Ontario,45.5495977,-73.5418743,96,370.2708333,95.83333333,Montreal
2020,july,Clark / Prince-Arthur,45.5133026,-73.5729611,Prince-Arthur / du Parc,45.51059,-73.57547,96,206.4270833,94.79166667,Montreal
2020,july,Chomedey / de Maisonneuve,45.4918003,-73.5840064,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,95,833,75.78947368,Montreal
2020,july,Wurtele / de Rouen,45.5376278,-73.5533944,Métro Frontenac (Ontario / du Havre),45.533706,-73.5521793,95,329.9263158,100,Montreal
2020,july,Place du Commerce,45.46714,-73.54259,Berlioz / de l'Île des Soeurs,45.4599858,-73.5439557,95,804.0526316,73.68421053,Montreal
2020,july,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,de Champlain / Ontario,45.5251095,-73.5602058,94,345.9893617,95.74468085,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,94,1044.095745,74.46808511,Montreal
2020,july,Métro Verdun (Willibrord / de Verdun),45.4594877,-73.5720921,Beatty / de Verdun,45.45073,-73.5725749,94,334.9042553,93.61702128,Montreal
2020,july,Grand Boulevard / Sherbrooke,45.466569,-73.623295,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,94,527.9361702,90.42553191,Montreal
2020,july,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,des Bassins / du Séminaire,45.4905646,-73.5603333,94,1109.404255,50,Montreal
2020,july,Marquette / Jean-Talon,45.5474078,-73.6076689,Marquette / Villeray,45.5507398,-73.6152944,94,220.5531915,93.61702128,Montreal
2020,july,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,Shearer / Centre,45.4828251,-73.5620633,94,264.8617021,95.74468085,Montreal
2020,july,Hutchison / Van Horne,45.5249419,-73.6106059,Hutchison / Van Horne,45.5249419,-73.6106059,93,1032.430108,75.2688172,Montreal
