Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,november,Crescent / de Maisonneuve,45.4981116,-73.5776154,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,22,419.5,90.90909091,Montreal
2020,november,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / Berri,45.51086,-73.54983,22,768.6818182,50,Montreal
2020,november,Roy / St-André,45.5215643,-73.5703674,Roy / St-Laurent,45.5156162,-73.5758083,22,404,95.45454545,Montreal
2020,november,Drummond / de Maisonneuve,45.49947,-73.57591,Chomedey / de Maisonneuve,45.4918003,-73.5840064,22,423.1818182,90.90909091,Montreal
2020,november,University / Milton,45.5065112,-73.5766692,Milton / du Parc,45.5093614,-73.5738637,22,172.0909091,100,Montreal
2020,november,University / Milton,45.5065112,-73.5766692,Union / René-Lévesque,45.5023504,-73.5665828,22,309.9545455,100,Montreal
2020,november,Chomedey / de Maisonneuve,45.4918003,-73.5840064,Métro Guy-Concordia (Guy / St-Catherine),45.4949815,-73.5777327,22,372.1363636,86.36363636,Montreal
2020,november,Mackay / de Maisonneuve,45.4968299,-73.5791302,St-Mathieu / Sherbrooke,45.4957891,-73.5825956,22,215.2727273,100,Montreal
2020,november,Montcalm / de Maisonneuve,45.5191392,-73.5578656,Montcalm / Ontario,45.521081,-73.5622752,22,180.7272727,100,Montreal
2020,november,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,Jeanne-Mance / Laurier,45.5202763,-73.5949762,22,340.6363636,95.45454545,Montreal
2020,november,des Érables / du Mont-Royal,45.5358535,-73.5720545,Cartier / Masson,45.5380207,-73.5835236,22,633.8636364,95.45454545,Montreal
2020,november,Marquette / du Mont-Royal,45.53229,-73.57544,Émile-Duployé / Sherbrooke,45.5272931,-73.5648072,22,265.2272727,100,Montreal
2020,november,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,de Bordeaux / Marie-Anne,45.5334091,-73.5706571,22,466,100,Montreal
2020,november,Roy / St-Laurent,45.5156162,-73.5758083,Métro Sherbrooke (de Rigaud / St-Denis),45.5179989,-73.5681841,22,333.0454545,95.45454545,Montreal
2020,november,Ontario / Sicard,45.5562619,-73.5374406,Métro Viau (Pierre-de-Coubertin / Viau),45.5617828,-73.5466111,22,377.1818182,68.18181818,Montreal
2020,november,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,Bennett / Ste-Catherine,45.5530533,-73.5324275,22,474.3636364,90.90909091,Montreal
